index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
123,62c5f7dd262dbd2259e42b6a,2022-05-26T22:00:00.000Z,usamaahmed#9991,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,62c5f7dd262dbd2259e42b08,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.43,2.0
2,62c5f7dd262dbd2259e42af1,2022-05-06T22:00:00.000Z,Cryptainist#8427,freshelle#9882,@Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,1.67,2.0
121,62c5f7dd262dbd2259e42b68,2022-05-26T22:00:00.000Z,thiago.rossi#1714,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,mafer_cordovas#1034,1.67,2.0
3,62c5f7dd262dbd2259e42af2,2022-05-06T22:00:00.000Z,freshelle#9882,freshelle#9882,@Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
114,62c5f7dd262dbd2259e42b61,2022-05-26T22:00:00.000Z,freshelle#9882,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
26,62c5f7dd262dbd2259e42b09,2022-05-13T22:00:00.000Z,alexsotodigital#7208,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,1.67,2.0
203,62c5f7dd262dbd2259e42bba,2022-06-05T22:00:00.000Z,Lin#3884,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Tamarandom#9361,mafer_cordovas#1034,liviade#1387,1.0,0.0
13,62c5f7dd262dbd2259e42afc,2022-05-09T22:00:00.000Z,sohto#7500,Yineisy Mota#1449,for joining today's TS Lounge call 🌱 ✨ ,1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,liviade#1387,1.0,0.0
24,62c5f7dd262dbd2259e42b07,2022-05-13T22:00:00.000Z,Annn3#3538,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,1.0,1.0,,,,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,1.0,0.0
198,62c5f7dd262dbd2259e42bb5,2022-06-05T22:00:00.000Z,mafer_cordovas#1034,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,,1.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,1.0,0.0
197,62c5f7dd262dbd2259e42bb4,2022-06-05T22:00:00.000Z,AmwFund#0979,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b00,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
201,62c5f7dd262dbd2259e42bb8,2022-06-05T22:00:00.000Z,Block Enthusiast#4019,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,1.0,0.0
9,62c5f7dd262dbd2259e42af8,2022-05-08T22:00:00.000Z,usamaahmed#9991,Tamarandom#9361,for being consistent and reliable with all the many pieces of work he takes on! ,3,3.0,3.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,3.0,0.0
211,62c5f7dd262dbd2259e42bc2,2022-06-05T22:00:00.000Z,graial#0787,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b18,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
22,62c5f7dd262dbd2259e42b05,2022-05-13T22:00:00.000Z,Yineisy Mota#1449,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,1.0,1.0,,,,False,False,False,mafer_cordovas#1034,liviade#1387,usamaahmed#9991,1.0,0.0
210,62c5f7dd262dbd2259e42bc1,2022-06-05T22:00:00.000Z,BOILΞR(Chris)#8898,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b6b,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
209,62c5f7dd262dbd2259e42bc0,2022-06-05T22:00:00.000Z,Jeremy&TheGospelOfChange#8201,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b0a,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,0.77,0.0
20,62c5f7dd262dbd2259e42b03,2022-05-13T22:00:00.000Z,mercedesrodsim#1317,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,1.0,1.0,62c5f7dd262dbd2259e42af5,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,0.77,0.0
4,62c5f7dd262dbd2259e42af3,2022-05-06T22:00:00.000Z,Yineisy Mota#1449,freshelle#9882,@Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,mafer_cordovas#1034,liviade#1387,usamaahmed#9991,1.0,0.0
207,62c5f7dd262dbd2259e42bbe,2022-06-05T22:00:00.000Z,logonaut.eth#9437,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b67,,,False,False,False,Yineisy Mota#1449,liviade#1387,usamaahmed#9991,0.77,0.0
18,62c5f7dd262dbd2259e42b01,2022-05-13T22:00:00.000Z,anna-marie#8824,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,mafer_cordovas#1034,1.0,0.0
206,62c5f7dd262dbd2259e42bbd,2022-06-05T22:00:00.000Z,ZER8🧠#9093,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,1.0,0.0
188,62c5f7dd262dbd2259e42bab,2022-06-02T22:00:00.000Z,liviade#1387,PôpLine#9450,and for this meaningful conversation! ,1,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,1.0,0.0
6,62c5f7dd262dbd2259e42af5,2022-05-06T22:00:00.000Z,mercedesrodsim#1317,freshelle#9882,@Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,1.0,0.0
205,62c5f7dd262dbd2259e42bbc,2022-06-05T22:00:00.000Z,Yineisy Mota#1449,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,mafer_cordovas#1034,liviade#1387,usamaahmed#9991,1.0,0.0
16,62c5f7dd262dbd2259e42aff,2022-05-13T22:00:00.000Z,mafer_cordovas#1034,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,,1.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,1.0,0.0
202,62c5f7dd262dbd2259e42bb9,2022-06-05T22:00:00.000Z,mercedesrodsim#1317,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42af5,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,0.77,0.0
5,62c5f7dd262dbd2259e42af4,2022-05-06T22:00:00.000Z,Annn3#3538,freshelle#9882,@Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,1.0,0.0
191,62c5f7dd262dbd2259e42bae,2022-06-05T22:00:00.000Z,AnnAnna#4694,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,mafer_cordovas#1034,liviade#1387,usamaahmed#9991,1.0,0.0
192,62c5f7dd262dbd2259e42baf,2022-06-05T22:00:00.000Z,GideonRo#3175,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,mafer_cordovas#1034,liviade#1387,usamaahmed#9991,1.0,0.0
195,62c5f7dd262dbd2259e42bb2,2022-06-05T22:00:00.000Z,ygg_anderson#4998,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b0b,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
17,62c5f7dd262dbd2259e42b00,2022-05-13T22:00:00.000Z,AmwFund#0979,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,1.0,0.0
124,62c5f7dd262dbd2259e42b6b,2022-05-26T22:00:00.000Z,BOILΞR(Chris)#8898,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,1.0,0.0
27,62c5f7dd262dbd2259e42b0a,2022-05-13T22:00:00.000Z,Jeremy&TheGospelOfChange#8201,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,1.0,0.0
116,62c5f7dd262dbd2259e42b63,2022-05-26T22:00:00.000Z,mafer_cordovas#1034,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,,1.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,1.0,0.0
105,62c5f7dd262dbd2259e42b58,2022-05-25T22:00:00.000Z,PôpLine#9450,chuygarcia.eth#6692,for attending and engaging with the book club's second chapter call ,3,3.0,3.0,,,,False,False,False,Tamarandom#9361,mafer_cordovas#1034,liviade#1387,3.0,0.0
143,62c5f7dd262dbd2259e42b7e,2022-05-26T22:00:00.000Z,RachaelMalachy#5837,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,mafer_cordovas#1034,1.0,0.0
1,62c5f7dd262dbd2259e42af0,2022-05-06T22:00:00.000Z,mafer_cordovas#1034,freshelle#9882,@Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,,1.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,1.0,0.0
111,62c5f7dd262dbd2259e42b5e,2022-05-26T22:00:00.000Z,BiancaGadelha#2667,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,1.0,0.0
113,62c5f7dd262dbd2259e42b60,2022-05-26T22:00:00.000Z,AmwFund#0979,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b00,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
115,62c5f7dd262dbd2259e42b62,2022-05-26T22:00:00.000Z,mercedesrodsim#1317,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42af5,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,0.77,0.0
117,62c5f7dd262dbd2259e42b64,2022-05-26T22:00:00.000Z,Lin#3884,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Tamarandom#9361,mafer_cordovas#1034,liviade#1387,1.0,0.0
28,62c5f7dd262dbd2259e42b0b,2022-05-13T22:00:00.000Z,ygg_anderson#4998,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,1.0,0.0
118,62c5f7dd262dbd2259e42b65,2022-05-26T22:00:00.000Z,ygg_anderson#4998,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b0b,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
119,62c5f7dd262dbd2259e42b66,2022-05-26T22:00:00.000Z,Yineisy Mota#1449,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,mafer_cordovas#1034,liviade#1387,usamaahmed#9991,1.0,0.0
120,62c5f7dd262dbd2259e42b67,2022-05-26T22:00:00.000Z,logonaut.eth#9437,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,liviade#1387,usamaahmed#9991,1.0,0.0
131,62c5f7dd262dbd2259e42b72,2022-05-26T22:00:00.000Z,Juankbell#7458,Tamarandom#9361," @John Ellison @richardblythman | Algovera.ai - the five finalists for the Commons Prize  - for making the time to join today's AMA as well as putting so much work into learning more about Commons Stack design patterns for a Commons and the preparation for your nominations. It will be an honor to work with any of you, anytime. ",21,,21.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,21.0,0.0
130,62c5f7dd262dbd2259e42b71,2022-05-26T22:00:00.000Z,John Ellison#5093,Tamarandom#9361," @John Ellison @richardblythman | Algovera.ai - the five finalists for the Commons Prize  - for making the time to join today's AMA as well as putting so much work into learning more about Commons Stack design patterns for a Commons and the preparation for your nominations. It will be an honor to work with any of you, anytime. ",21,21.0,21.0,,,,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,21.0,0.0
122,62c5f7dd262dbd2259e42b69,2022-05-26T22:00:00.000Z,Jeremy&TheGospelOfChange#8201,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b0a,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,0.77,0.0
92,62c5f7dd262dbd2259e42b4b,2022-05-19T22:00:00.000Z,AmwFund#0979,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b00,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
91,62c5f7dd262dbd2259e42b4a,2022-05-19T22:00:00.000Z,mercedesrodsim#1317,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42af5,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,0.77,0.0
149,62c5f7dd262dbd2259e42b84,2022-05-26T22:00:00.000Z,BiancaGadelha#2667,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",1,1.0,1.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,1.0,0.0
151,62c5f7dd262dbd2259e42b86,2022-05-26T22:00:00.000Z,haxelax#8585,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",3,3.0,3.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,3.0,0.0
153,62c5f7dd262dbd2259e42b88,2022-05-26T22:00:00.000Z,bends#3537,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",3,3.0,3.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,3.0,0.0
87,62c5f7dd262dbd2259e42b46,2022-05-19T22:00:00.000Z,Rodricast#1415,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,,,,,False,False,False,mafer_cordovas#1034,usamaahmed#9991,usamaahmed#9991,1.0,0.0
86,62c5f7dd262dbd2259e42b45,2022-05-19T22:00:00.000Z,Yineisy Mota#1449,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,,,,False,False,False,mafer_cordovas#1034,liviade#1387,usamaahmed#9991,1.0,0.0
157,62c5f7dd262dbd2259e42b8c,2022-05-26T22:00:00.000Z,John Ellison#5093,iviangita#3204,"@John Ellison @richardblythman | Algovera.ai for all the amazing projects you're working on, making it to the final round of Commons Prize, and all the preparation you do to help our community learn more about your mission and the positive impact you create in this space. We're super excited to work and build with any of you! 🙏🏽 ",21,21.0,21.0,,62c5f7dd262dbd2259e42b71,62c5f7dd262dbd2259e42b71,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,11.2,0.0
158,62c5f7dd262dbd2259e42b8d,2022-05-26T22:00:00.000Z,Juankbell#7458,iviangita#3204,"@John Ellison @richardblythman | Algovera.ai for all the amazing projects you're working on, making it to the final round of Commons Prize, and all the preparation you do to help our community learn more about your mission and the positive impact you create in this space. We're super excited to work and build with any of you! 🙏🏽 ",21,,21.0,,,62c5f7dd262dbd2259e42b72,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,13.65,0.0
83,62c5f7dd262dbd2259e42b42,2022-05-19T22:00:00.000Z,mafer_cordovas#1034,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,,1.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,1.0,0.0
73,62c5f7dd262dbd2259e42b38,2022-05-18T22:00:00.000Z,graial#0787,liviade#1387,for also attending the bookclub and beating me to praise everyone! ,3,3.0,3.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,3.0,0.0
72,62c5f7dd262dbd2259e42b37,2022-05-18T22:00:00.000Z,usamaahmed#9991,graial#0787,  for attending week 2 of the book club reviewing chapter 1 of David Bolliers book thinking like a commoner! 🤓 📚 ,3,3.0,3.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,3.0,0.0
70,62c5f7dd262dbd2259e42b35,2022-05-18T22:00:00.000Z,liviade#1387,graial#0787,  for attending week 2 of the book club reviewing chapter 1 of David Bolliers book thinking like a commoner! 🤓 📚 ,3,3.0,3.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,3.0,0.0
168,62c5f7dd262dbd2259e42b97,2022-05-26T22:00:00.000Z,John Ellison#5093,Yineisy Mota#1449, @John Ellison   @richardblythman | Algovera.ai for all the effort you have put into presenting the communities nominated for the Commons Prize! BRAVO! 🙌 ✨ ,21,21.0,21.0,,62c5f7dd262dbd2259e42b71,62c5f7dd262dbd2259e42b71,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,11.2,0.0
169,62c5f7dd262dbd2259e42b98,2022-05-26T22:00:00.000Z,Juankbell#7458,Yineisy Mota#1449, @John Ellison   @richardblythman | Algovera.ai for all the effort you have put into presenting the communities nominated for the Commons Prize! BRAVO! 🙌 ✨ ,21,,21.0,,,62c5f7dd262dbd2259e42b72,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,13.65,0.0
126,62c5f7dd262dbd2259e42b6d,2022-05-26T22:00:00.000Z,graial#0787,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,1.0,1.0,62c5f7dd262dbd2259e42b18,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,0.77,0.0
37,62c5f7dd262dbd2259e42b14,2022-05-15T22:00:00.000Z,Nick FIORΞNZA#8698,Tamarandom#9361,@Nick FIORΞNZA @John Ellison @The Blockchain Socialist ⬛🟥⬛ for presenting their nominations for the Commons Prize in today's voting party! It was great to get to ask questions in real time and hear more about your visions of these communities. ,3,,3.0,,,,False,False,False,RachaelMalachy#5837,RachaelMalachy#5837,mafer_cordovas#1034,3.0,0.0
